Datum,id,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,WetterCode_0,WetterCode_3,WetterCode_5,WetterCode_10,WetterCode_17,WetterCode_20,WetterCode_21,WetterCode_22,WetterCode_28,WetterCode_45,WetterCode_49,WetterCode_53,WetterCode_61,WetterCode_63,WetterCode_65,WetterCode_68,WetterCode_69,WetterCode_71,WetterCode_73,WetterCode_75,WetterCode_77,WetterCode_79,WetterCode_95,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,sales_daily,Feiertag,is_holiday,Christi Himmelfahrt,Erster Mai,Erster Weihnachtstag,Karfreitag,Neujahr,Ostermontag,Pfingstmontag,Reformationstag,Tag der Deutschen Einheit,Zweiter Weihnachtstag,DAX,Wochentag,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,day_length_h,fussball_event,schulferien,ferientyp,Ferien_Herbstferien,Ferien_Keine Ferien,Ferien_Osterferien,Ferien_Sommerferien,Ferien_Weihnachtsferien,Ferien_Winterferien,Monat,day_of_year,avg_sales_per_group_dayofyear,avg_sales_per_group_month_weekday
2016-09-02,1609022,2,387.212025911342,4.0,19.125,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1044.3714873754898,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,4,0,0,0,0,1,0,0,13.622218095277777,0,1,Sommerferien,0,0,0,1,0,0,9,246,412.06997908782176,372.04815231354837
2016-09-02,1609021,1,85.2045971552449,4.0,19.125,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1044.3714873754898,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,4,0,0,0,0,1,0,0,13.622218095277777,0,1,Sommerferien,0,0,0,1,0,0,9,246,104.34725983602019,131.44024399972355
2016-09-02,1609025,5,307.486044616984,4.0,19.125,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1044.3714873754898,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,4,0,0,0,0,1,0,0,13.622218095277777,0,1,Sommerferien,0,0,0,1,0,0,9,246,292.57919469015,305.69051332451005
2016-09-03,1609035,5,315.397578767879,5.0,19.25,12.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1296.7770206536784,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,5,0,0,0,0,0,1,0,13.5511734525,0,1,Sommerferien,0,0,0,1,0,0,9,247,311.9681105610368,334.08032692982255
2016-09-03,1609032,2,448.508773592816,5.0,19.25,12.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1296.7770206536784,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,5,0,0,0,0,0,1,0,13.5511734525,0,1,Sommerferien,0,0,0,1,0,0,9,247,392.9993705069388,501.23030474174726
2016-09-03,1609033,3,269.483931194562,5.0,19.25,12.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1296.7770206536784,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,5,0,0,0,0,0,1,0,13.5511734525,0,1,Sommerferien,0,0,0,1,0,0,9,247,190.484346754195,212.96891031810043
2016-09-03,1609031,1,167.820279051247,5.0,19.25,12.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1296.7770206536784,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,5,0,0,0,0,0,1,0,13.5511734525,0,1,Sommerferien,0,0,0,1,0,0,9,247,130.5812246748094,157.2667401691938
2016-09-03,1609034,4,95.5664580471743,5.0,19.25,12.0,21.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1296.7770206536784,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,5,0,0,0,0,0,1,0,13.5511734525,0,1,Sommerferien,0,0,0,1,0,0,9,247,89.0660544955754,88.19083839485651
2016-09-04,1609043,3,221.580285871103,6.0,19.25,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1159.1641157616975,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,6,0,0,0,0,0,0,1,13.48001243361111,0,0,Keine Ferien,0,1,0,0,0,0,9,248,192.3555456236908,207.04799494682544
2016-09-04,1609042,2,504.632657854187,6.0,19.25,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1159.1641157616975,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,6,0,0,0,0,0,0,1,13.48001243361111,0,0,Keine Ferien,0,1,0,0,0,0,9,248,453.62853437865414,510.0117385378899
2016-09-04,1609041,1,63.5013684156845,6.0,19.25,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1159.1641157616975,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,6,0,0,0,0,0,0,1,13.48001243361111,0,0,Keine Ferien,0,1,0,0,0,0,9,248,138.3194298394499,76.00820368383337
2016-09-04,1609045,5,248.446151856183,6.0,19.25,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1159.1641157616975,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,6,0,0,0,0,0,0,1,13.48001243361111,0,0,Keine Ferien,0,1,0,0,0,0,9,248,333.1049844953238,327.66322022887516
2016-09-04,1609044,4,121.00365176454,6.0,19.25,8.0,61.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1159.1641157616975,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10683.8203125,6,0,0,0,0,0,0,1,13.48001243361111,0,0,Keine Ferien,0,1,0,0,0,0,9,248,88.96624965285648,126.56605222935384
2016-09-05,1609052,2,359.122720726491,0.0,19.125,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,962.064071037593,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10672.2197265625,0,1,0,0,0,0,0,0,13.408742545277779,0,0,Keine Ferien,0,1,0,0,0,0,9,249,440.3414433422904,356.20331609538647
2016-09-05,1609055,5,227.369946945208,0.0,19.125,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,962.064071037593,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10672.2197265625,0,1,0,0,0,0,0,0,13.408742545277779,0,0,Keine Ferien,0,1,0,0,0,0,9,249,285.1023464143042,255.20935835154842
2016-09-05,1609054,4,86.1298167903769,0.0,19.125,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,962.064071037593,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10672.2197265625,0,1,0,0,0,0,0,0,13.408742545277779,0,0,Keine Ferien,0,1,0,0,0,0,9,249,84.26318123115239,83.62400555889494
2016-09-05,1609053,3,126.457096377826,0.0,19.125,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,962.064071037593,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10672.2197265625,0,1,0,0,0,0,0,0,13.408742545277779,0,0,Keine Ferien,0,1,0,0,0,0,9,249,169.9166994174278,143.47417988797676
2016-09-05,1609051,1,162.984490197691,0.0,19.125,12.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,962.064071037593,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10672.2197265625,0,1,0,0,0,0,0,0,13.408742545277779,0,0,Keine Ferien,0,1,0,0,0,0,9,249,133.9171925800221,140.42765874286445
2016-09-06,1609065,5,257.278299655972,2.0,21.75,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,942.0816193050305,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10687.1396484375,1,0,1,0,0,0,0,0,13.337370938055555,0,0,Keine Ferien,0,1,0,0,0,0,9,250,311.387482913671,269.22230737156855
2016-09-06,1609064,4,88.8408823873541,2.0,21.75,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,942.0816193050305,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10687.1396484375,1,0,1,0,0,0,0,0,13.337370938055555,0,0,Keine Ferien,0,1,0,0,0,0,9,250,90.8766512433373,81.84595406519627
2016-09-06,1609062,2,377.634634092805,2.0,21.75,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,942.0816193050305,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10687.1396484375,1,0,1,0,0,0,0,0,13.337370938055555,0,0,Keine Ferien,0,1,0,0,0,0,9,250,468.01948144292965,363.7690063514278
2016-09-06,1609061,1,95.8411144296674,2.0,21.75,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,942.0816193050305,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10687.1396484375,1,0,1,0,0,0,0,0,13.337370938055555,0,0,Keine Ferien,0,1,0,0,0,0,9,250,125.68221097652459,119.45772229650092
2016-09-06,1609063,3,122.486688739232,2.0,21.75,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,942.0816193050305,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10687.1396484375,1,0,1,0,0,0,0,0,13.337370938055555,0,0,Keine Ferien,0,1,0,0,0,0,9,250,184.595994592915,146.2648822554945
2016-09-07,1609072,2,335.203709564339,0.0,23.625,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,861.0060583970311,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10752.98046875,2,0,0,1,0,0,0,0,13.26590443111111,0,0,Keine Ferien,0,1,0,0,0,0,9,251,398.9930295157796,347.2236018705183
2016-09-07,1609071,1,109.455420848433,0.0,23.625,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,861.0060583970311,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10752.98046875,2,0,0,1,0,0,0,0,13.26590443111111,0,0,Keine Ferien,0,1,0,0,0,0,9,251,121.52245011203236,114.65835483607803
2016-09-07,1609074,4,75.8390999246391,0.0,23.625,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,861.0060583970311,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10752.98046875,2,0,0,1,0,0,0,0,13.26590443111111,0,0,Keine Ferien,0,1,0,0,0,0,9,251,83.81274453023595,81.55563610263998
2016-09-07,1609073,3,125.901174672784,0.0,23.625,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,861.0060583970311,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10752.98046875,2,0,0,1,0,0,0,0,13.26590443111111,0,0,Keine Ferien,0,1,0,0,0,0,9,251,166.2813294011224,139.95540709366136
2016-09-07,1609075,5,214.606653386836,0.0,23.625,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,861.0060583970311,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10752.98046875,2,0,0,1,0,0,0,0,13.26590443111111,0,0,Keine Ferien,0,1,0,0,0,0,9,251,304.3752532826614,273.8032965506627
2016-09-08,1609083,3,123.558512923317,0.0,25.625,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,992.7898073382161,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10675.2900390625,3,0,0,0,1,0,0,0,13.19434953,0,0,Keine Ferien,0,1,0,0,0,0,9,252,152.3490553108126,141.3063226183331
2016-09-08,1609081,1,125.091909371069,0.0,25.625,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,992.7898073382161,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10675.2900390625,3,0,0,0,1,0,0,0,13.19434953,0,0,Keine Ferien,0,1,0,0,0,0,9,252,124.37733293817924,134.68752638851595
2016-09-08,1609082,2,414.047201809759,0.0,25.625,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,992.7898073382161,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10675.2900390625,3,0,0,0,1,0,0,0,13.19434953,0,0,Keine Ferien,0,1,0,0,0,0,9,252,391.2751557807076,366.60655091623914
2016-09-08,1609085,5,256.59523471466,0.0,25.625,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,992.7898073382161,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10675.2900390625,3,0,0,0,1,0,0,0,13.19434953,0,0,Keine Ferien,0,1,0,0,0,0,9,252,282.0202168729954,269.831145892873
2016-09-08,1609084,4,73.4969485194111,0.0,25.625,7.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,992.7898073382161,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10675.2900390625,3,0,0,0,1,0,0,0,13.19434953,0,0,Keine Ferien,0,1,0,0,0,0,9,252,70.97676500345446,75.12867619913591
2016-09-09,1609092,2,388.211917631675,2.0,21.375,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1099.887383916044,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,4,0,0,0,0,1,0,0,13.122712451944444,0,0,Keine Ferien,0,1,0,0,0,0,9,253,399.359069450164,372.04815231354837
2016-09-09,1609093,3,152.138133385527,2.0,21.375,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1099.887383916044,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,4,0,0,0,0,1,0,0,13.122712451944444,0,0,Keine Ferien,0,1,0,0,0,0,9,253,174.2039440665766,141.85429949311614
2016-09-09,1609095,5,320.307189780233,2.0,21.375,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1099.887383916044,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,4,0,0,0,0,1,0,0,13.122712451944444,0,0,Keine Ferien,0,1,0,0,0,0,9,253,297.325687801119,305.69051332451005
2016-09-09,1609094,4,90.352809156542,2.0,21.375,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1099.887383916044,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,4,0,0,0,0,1,0,0,13.122712451944444,0,0,Keine Ferien,0,1,0,0,0,0,9,253,88.51884968161193,82.96706152683026
2016-09-09,1609091,1,148.877333962067,2.0,21.375,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1099.887383916044,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,4,0,0,0,0,1,0,0,13.122712451944444,0,0,Keine Ferien,0,1,0,0,0,0,9,253,122.69728744549414,131.44024399972355
2016-09-10,1609104,4,82.4639150738783,0.0,23.875,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1272.3640116944093,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,5,0,0,0,0,0,1,0,13.050999145277776,0,0,Keine Ferien,0,1,0,0,0,0,9,254,83.29785121399294,88.19083839485651
2016-09-10,1609105,5,261.823943368235,0.0,23.875,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1272.3640116944093,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,5,0,0,0,0,0,1,0,13.050999145277776,0,0,Keine Ferien,0,1,0,0,0,0,9,254,280.2772053256524,334.08032692982255
2016-09-10,1609103,3,280.009462399262,0.0,23.875,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1272.3640116944093,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,5,0,0,0,0,0,1,0,13.050999145277776,0,0,Keine Ferien,0,1,0,0,0,0,9,254,163.91832538625098,212.96891031810043
2016-09-10,1609102,2,507.689903698188,0.0,23.875,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1272.3640116944093,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,5,0,0,0,0,0,1,0,13.050999145277776,0,0,Keine Ferien,0,1,0,0,0,0,9,254,405.4161539975822,501.23030474174726
2016-09-10,1609101,1,140.376787154846,0.0,23.875,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1272.3640116944093,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,5,0,0,0,0,0,1,0,13.050999145277776,0,0,Keine Ferien,0,1,0,0,0,0,9,254,132.41109880044138,157.2667401691938
2016-09-11,1609114,4,97.8618931914927,6.0,20.875,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1215.8774574927902,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,6,0,0,0,0,0,0,1,12.979215310555555,0,0,Keine Ferien,0,1,0,0,0,0,9,255,93.18335175852494,126.56605222935384
2016-09-11,1609112,2,545.176831557782,6.0,20.875,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1215.8774574927902,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,6,0,0,0,0,0,0,1,12.979215310555555,0,0,Keine Ferien,0,1,0,0,0,0,9,255,435.3397840969104,510.0117385378899
2016-09-11,1609113,3,209.960575918,6.0,20.875,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1215.8774574927902,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,6,0,0,0,0,0,0,1,12.979215310555555,0,0,Keine Ferien,0,1,0,0,0,0,9,255,175.2318563677706,207.04799494682544
2016-09-11,1609115,5,277.142389168356,6.0,20.875,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1215.8774574927902,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,6,0,0,0,0,0,0,1,12.979215310555555,0,0,Keine Ferien,0,1,0,0,0,0,9,255,286.5858741948706,327.66322022887516
2016-09-11,1609111,1,85.7357676571596,6.0,20.875,10.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1215.8774574927902,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10573.4404296875,6,0,0,0,0,0,0,1,12.979215310555555,0,0,Keine Ferien,0,1,0,0,0,0,9,255,107.40998069650861,76.00820368383337
2016-09-12,1609121,1,129.296154663315,0.0,25.375,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001.424738192962,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10431.76953125,0,1,0,0,0,0,0,0,12.907366423333333,0,0,Keine Ferien,0,1,0,0,0,0,9,256,122.3057287835016,140.42765874286445
2016-09-12,1609122,2,360.218015490865,0.0,25.375,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001.424738192962,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10431.76953125,0,1,0,0,0,0,0,0,12.907366423333333,0,0,Keine Ferien,0,1,0,0,0,0,9,256,438.0724436615268,356.20331609538647
2016-09-12,1609125,5,253.837291756647,0.0,25.375,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1001.424738192962,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10431.76953125,0,1,0,0,0,0,0,0,12.907366423333333,0,0,Keine Ferien,0,1,0,0,0,0,9,256,300.583053433619,255.20935835154842
2016-09-12,1609123,3,155.471605350608,0.0,25.375,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001.424738192962,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10431.76953125,0,1,0,0,0,0,0,0,12.907366423333333,0,0,Keine Ferien,0,1,0,0,0,0,9,256,159.2207278688594,143.47417988797676
2016-09-12,1609124,4,102.601670931527,0.0,25.375,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001.424738192962,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10431.76953125,0,1,0,0,0,0,0,0,12.907366423333333,0,0,Keine Ferien,0,1,0,0,0,0,9,256,87.79663965577683,83.62400555889494
2016-09-13,1609131,1,110.165491085845,0.0,27.875,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,955.528431178551,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10386.599609375,1,0,1,0,0,0,0,0,12.835457754166667,0,0,Keine Ferien,0,1,0,0,0,0,9,257,120.74802242050131,119.45772229650092
2016-09-13,1609132,2,357.809460758136,0.0,27.875,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,955.528431178551,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10386.599609375,1,0,1,0,0,0,0,0,12.835457754166667,0,0,Keine Ferien,0,1,0,0,0,0,9,257,428.2884848039316,363.7690063514278
2016-09-13,1609135,5,224.064010585292,0.0,27.875,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,955.528431178551,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10386.599609375,1,0,1,0,0,0,0,0,12.835457754166667,0,0,Keine Ferien,0,1,0,0,0,0,9,257,293.184373880192,269.22230737156855
2016-09-13,1609133,3,176.251944609301,0.0,27.875,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,955.528431178551,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10386.599609375,1,0,1,0,0,0,0,0,12.835457754166667,0,0,Keine Ferien,0,1,0,0,0,0,9,257,173.571107174643,146.2648822554945
2016-09-13,1609134,4,87.237524139977,0.0,27.875,8.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,955.528431178551,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10386.599609375,1,0,1,0,0,0,0,0,12.835457754166667,0,0,Keine Ferien,0,1,0,0,0,0,9,257,85.25322718415507,81.84595406519627
2016-09-14,1609143,3,151.863811050942,0.0,25.25,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,949.5138835455884,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10378.400390625,2,0,0,1,0,0,0,0,12.763494389444444,0,0,Keine Ferien,0,1,0,0,0,0,9,258,150.7510925688236,139.95540709366136
2016-09-14,1609145,5,256.29712162676,0.0,25.25,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,949.5138835455884,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10378.400390625,2,0,0,1,0,0,0,0,12.763494389444444,0,0,Keine Ferien,0,1,0,0,0,0,9,258,285.1788599065094,273.8032965506627
2016-09-14,1609142,2,362.729463906085,0.0,25.25,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,949.5138835455884,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10378.400390625,2,0,0,1,0,0,0,0,12.763494389444444,0,0,Keine Ferien,0,1,0,0,0,0,9,258,402.7568295922566,347.2236018705183
2016-09-14,1609144,4,77.1166001131505,0.0,25.25,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,949.5138835455884,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10378.400390625,2,0,0,1,0,0,0,0,12.763494389444444,0,0,Keine Ferien,0,1,0,0,0,0,9,258,90.41119246122072,81.55563610263998
2016-09-14,1609141,1,101.506886848651,0.0,25.25,9.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,949.5138835455884,Kein Feiertag,0,0,0,0,0,0,0,0,0,0,0,10378.400390625,2,0,0,1,0,0,0,0,12.763494389444444,0,0,Keine Ferien,0,1,0,0,0,0,9,258,125.5513819986431,114.65835483607803
